Locus_Tag	Product	Pathway_Name	Pathway_Xref	Pathway_Database	Pathway_Version	ECO_code	ECO_term	PMID
PA14_29480	ABC-2 transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_30520	periplasmic aliphatic sulfonate-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_30540	periplasmic aliphatic sulfonate-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_30550	periplasmic aliphatic sulfonate-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_30570	periplasmic spermidine/putrescine-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_31620	hypothetical protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_33540	ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_33550	ABC transporter ATP-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_33560	adhesion protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_33690	pyoverdine biosynthesis protein PvdE	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_33760	ABC transporter ATP-binding protein/permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_34260	ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_34270	ABC transporter ATP-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_34280	hypothetical protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_34370	ABC maltose/mannitol transporter ATP-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_34390	binding-protein-dependent maltose/mannitol transport protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_34410	binding-protein-dependent maltose/mannitol transport protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_34420	maltose/mannitol ABC transporter substrate-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_37840	ABC transporter ATP-binding protein, SppD	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_37850	ABC transporter permease, SppC	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_37870	ABC transporter permease, SppB	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_37880	ABC transporter substrate-binding protein, SppA	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_39320	membrane protein component of ABC ribose transporter	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_39330	ribose transporter	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_39350	ribose ABC transporter substrate-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_40240	ABC transporter ATP-binding protein/permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_40390	molybdate-binding periplasmic protein precursor modA	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_40410	molybdenum transport protein ModB	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_40420	molybdenum transport protein ModC	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_41110	ABC transporter substrate-binding protein NppA1	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_41130	ABC transporter substrate-binding protein NppA2	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_41140	peptidyl nucleoside antibiotic ABC transporter permease NppB	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_41150	peptidyl nucleoside antibiotic ABC transporter permease NppC	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_41160	peptidyl nucleoside antibiotic ABC transporter ATP-binding protein NppD	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_41480	hypothetical protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_45110	sulfate-binding protein of ABC transporter	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_45340	heme exporter protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_45350	heme exporter protein CcmC	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_45370	heme exporter protein CcmB	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_45380	cytochrome c biogenesis protein CcmA	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_46220	periplasmic spermidine/putrescine-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_46910	ABC transporter substrate-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_46920	ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_46930	ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_46950	ABC transporter ATP-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_48115	alkaline protease secretion protein AprD	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_50520	branched-chain amino acid transport protein BraC	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_50530	branched-chain amino acid transport protein BraD	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_50540	leucine/isoleucine/valine transporter permease subunit	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_50550	leucine/isoleucine/valine transporter ATP-binding subunit	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_50560	branched-chain amino acid transport protein BraG	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_52750	arginine/ornithine transport protein AotP	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_52770	arginine/ornithine transport protein AotM	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_52780	arginine/ornithine transport protein AotQ	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_52790	arginine/ornithine binding protein AotJ	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_55000	ABC transporter periplasmic protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_55020	ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_55030	ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_57830	hypothetical protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_57840	hypothetical protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_57850	hypothetical protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_57870	ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_57880	ABC transporter ATP-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_57930	ABC transporter ATP-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_58350	dipeptide ABC transporter substrate-binding protein DppA1	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_58390	dipeptide ABC transporter substrate-binding protein DppA3	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_58420	dipeptide ABC transporter substrate-binding protein DppA4	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_58440	dipeptide ABC transporter permease DppB	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_58450	dipeptide ABC transporter permease DppC	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_58470	dipeptide ABC transporter ATP-binding protein DppD	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_58490	dipeptide ABC transporter ATP-binding protein DppF	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62000	ferric iron-binding periplasmic protein HitA	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62010	iron ABC transporter, permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62280	hemin importer ATP-binding subunit	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62290	ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_62300	hypothetical protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64270	hypothetical protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64280	branched-chain amino acid ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64290	ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64300	ABC transporter ATP-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64310	ABC transporter ATP-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64860	ABC transporter ATP-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64870	ABC transporter ATP-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64880	branched chain amino acid ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64890	branched chain amino acid ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_64900	ABC transporter substrate-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_66080	transport protein MsbA	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_67130	ABC transporter substrate-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_67270	ABC transporter ATP-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_67280	ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_67300	ABC transporter substrate-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_67400	ABC transporter substrate-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_68890	iron ABC transporter, permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_68900	iron ABC transporter substrate-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_70810	phosphate transporter ATP-binding protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_70830	phosphate ABC transporter permease	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_70850	membrane protein component of ABC phosphate transporter	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_70860	hypothetical protein	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_71000	lycine betaine/L-proline ABC transporter, ATP-binding subunit	ABC transporters	pau02010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
